X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,lat,long
29450.7477,39911.1575,54259,B20,ANDERSON JC,1.282614356,103.9403449
19290.7441,35892.8945,43211,B04,SBS WEST DISTRICT,1.190732149,103.9042369
21066.64918,41143.77205,44699,B02,OPP BLK 484,1.20679116,103.951417
31962.4923,37492.6249,66049,B05,BLK 233,1.305330488,103.9186142
27195.328,40510.78,56059,B28,AFT 3M S'PORE,1.262216937,103.9457319
23344.8188,33947.7585,11331,B06,OPP DYNASTY GDN,1.227396179,103.8867604
11561.1155,34085.4471,23121,B08,HITACHI CABLE,1.120828437,103.8879955
32054.6735,37535.8614,66041,B06,BLK 230,1.306164128,103.9190028
29474.4252,41442.8034,55049,B43,MOTOROLA,1.28282787,103.9541073
41137.2028,33413.0568,94061,B17,KEW GREEN CONDO,1.388304261,103.8819591
43592.1701,40701.0549,98181,B17,OPP KENYON,1.41050379,103.9474484
20378.1945,40693.9459,44669,B05,OPP BLK 532,1.200565199,103.947375
30604.7764,30793.3299,80151,B01,OPP SUNTEC CITY,1.293053113,103.8584178
36113.8975,31379.1272,92251,B07,OPP SINGA INN,1.342875593,103.8636821
29637.1777,41000.671,55239,B01,SBST EAST DISTRICT,1.284299929,103.9501347
29261.8536,35811.6791,52169,B05,BLK 117,1.280907349,103.9035095
26101.1398,47408.2544,58281,B03,SEMBAWANG SEC SCH,1.252318088,104.007707
28952.5601,33968.0357,50049,B08,OPP NOVENA LODGE,1.278110611,103.8869436
7364.364101,35158.4564,25101,B15,OPP SMC MFG,1.082874266,103.8976355
13270.0358,36336.2784,22341,B04,BLK 673C,1.136282867,103.9082193
27230.0293,46220.2839,57129,B18,BLK 114,1.262528022,103.9970334
17392.2499,36026.5422,28331,B03,BLK 229,1.173562802,103.9054372
12911.9383,40836.8239,32109,NIL,BEF LOR SERAMBI,1.133043022,103.9486561
19843.0908,37237.4752,43239,B09,THE PETALS CONDO,1.195727037,103.9163182
22810.4887,30719.4544,18109,B03,OPP PSB SCIENCE PK BLDG,1.222564309,103.8577534
17351.4652,36997.4701,43761,B16,AFT LP 32,1.17319372,103.914161
37629.8988,32771.3473,93101,B02,AFT COLDSTREAM AVE,1.356585578,103.8761923
25003.9013,28265.5571,14179,B12,YEO'S BLDG,1.242400881,103.8357047
21714.3556,46930.9514,46201,B02,BLK 10,1.212645995,104.0034158
28444.71224,34417.32129,51101,B04,OLD POLICE ACADEMY,1.273517727,103.8909805
22272.6298,32138.15,19099,B01,OPP S'PORE POLY,1.217699953,103.8705006
21320.35819,47479.2888,46159,B07,BLK 206,1.209082519,104.0083424
28611.56501,45061.18711,59341,NIL,OPP BLK 651,1.275022741,103.9866193
29173.4487,29141.6363,5271,B02,OPP FAIRFIELD METH CH,1.280108792,103.8435766
12650.33742,35872.94183,22369,B07,BLK 705,1.130678636,103.9040561
19745.981,36053.2276,43629,B03,YUSOF ISHAK SEC SCH,1.194849113,103.9056776
35334.6267,38781.78791,64309,B03,,1.335826413,103.9301991
28208.175,44376.976,59421,B02,BLK 624,1.271374996,103.9804713
34454.453,38700.832,63061,B27,BEF NATIVITY CH CTR,1.327866474,103.9294714
18714.4558,42413.0884,45399,B01,REGENT GR CONDO,1.185518266,103.962821
29797.69221,45365.41311,59591,B02,BET BLKS 405/406,1.285749455,103.9893536
6839.702101,34641.0517,25071,B07,OPP NISSIN TPT,1.078129498,103.8929866
21809.4083,34968.9946,12101,B03,NGEE ANN POLY,1.213510267,103.8959361
39875.3584,34527.9092,84241,B16,BLK 81,1.376892369,103.8919766
13826.4108,45489.4942,33041,B13,OPP LIM CHU KANG LANE 3,1.14131119,103.9904601
40577.5423,40466.9152,77111,B01,BEF PASIR RIS WAY,1.383240735,103.9453431
32675.9998,30997.0954,90039,B07,OPP TG RIA CONDO,1.311784507,103.860249
19276.971,46338.577,49121,B09,AFT SMRT BUSES KRANJI DEPOT,1.190603553,103.9980919
41244.4449,37940.6774,76389,B01,BLK 442,1.389272924,103.9226432
12345.5028,33922.306,23019,B19,NIPPON PAINT,1.127922193,103.8865298
20861.9277,40352.454,44341,B03,BLK 401A CP,1.204940034,103.9443069
28406.08753,31632.87887,9037,B12,OPP MANDARIN ORCHARD,1.273168859,103.8659613
27513.97246,37766.0884,53069,B12,OPP WINDSOR PK,1.265099598,103.9210701
28472.2206,49228.471,58099,B38,OPP SEMBAWANG PK,1.273760049,104.0240636
36385.1183,43411.0574,65101,B21,AFT PUNGGOL DR,1.345324654,103.9717962
14025.9231,47160.6548,34051,B01,AFT LIM CHU KANG LANE 8,1.143114638,104.0054754
23637.1589,31260.5686,18171,B08,BEF WEYHILL CL,1.230040377,103.8626155
29709.98449,35545.87617,52229,B02,JACKSON SQ,1.284960149,103.9011213
40905.0601,39551.6342,77008,NIL,PASIR RIS INT,1.38620306,103.9371188
26270.535,29595.7794,10091,B11,BT MERAH TOWN CTR,1.253855837,103.8476571
31125.3145,30420.1773,2099,B03,MARINA CENTRE POINT 1,1.297760708,103.8550649
29133.3812,33533.636,50038,B04,NOVENA STN,1.279745972,103.8830404
39431.3701,36422.7331,75221,B08,OPP TEMASEK POLY EAST G,1.372876619,103.9090028
15992.84017,39616.60176,30051,B16,,1.160906018,103.9376935
29523.31,33127.7235,50079,B01,OPP CARLISLE RD,1.283272418,103.8793932
39685.2315,34861.5782,84239,B13,OPP BLK 85,1.375172854,103.8949748
37607.776,35529.4449,84469,B14,BLK 703,1.356384938,103.9009755
35657.5105,40603.4256,67151,B02,BLK 117A,1.33874575,103.9465677
33206.393,31111.1981,90059,B11,S'PORE SWIM CLUB,1.316581184,103.8612743
18551.7168,36378.2559,43519,B08,OPP BT BATOK SWIM CPLX,1.18404853,103.9085977
8458.145299,32184.3987,24431,B01,AFT PIONEER SECTOR 2,1.092766503,103.8709145
33490.2854,40153.4886,66491,B03,OPP BLK 910,1.319146354,103.9425239
32355.6109,31044.0271,90029,B05,OPP PEBBLE BAY,1.308887019,103.8606706
28078.661,29694.9651,6051,B01,BLK 55,1.270207891,103.8485484
39334.1321,33552.0605,84119,B05,OPP TEMASEK JC,1.371997915,103.8832078
22704.0856,29087.6087,15229,B14,OPP REDWOOD WEST,1.22160213,103.8430909
17889.18681,35406.97382,28069,B10,,1.178057065,103.8998705
31040.93405,30636.16679,2169,B01,CENTENNIAL TWR,1.296997583,103.8570057
25039.4802,29386.7076,14471,B03A,BLK 114,1.242722616,103.8457785
28768.64,38159.8428,53321,B02,CITY CAB,1.276446235,103.9246085
24687.02192,46622.05508,47549,B08,OPP BLK 639,1.239529817,104.000642
21874.1075,31433.7829,16099,B07,ITE DOVER,1.214095936,103.8641717
25737.1621,49521.7604,47801,B10,SUNSHINE BAKERY,1.249025079,104.0266971
22092.783,29836.2174,16029,B20,GLORIA MAN,1.216073688,103.8498173
21578.4057,47441.8333,46161,B06,GES S'PORE,1.211416222,104.0080061
18231.7934,42129.0422,45349,B04,OPP BLK 604A,1.181153363,103.9602686
31425.9849,28813.2935,3341,B02,AFT MARINA BLVD,1.300479948,103.8406264
22032.59099,43469.77814,48111,B05,AFT MANDAI RD,1.215525784,103.9723169
33799.217,38029.0648,63039,B22,KOVAN STN,1.321940988,103.923435
32118.40963,39257.21583,66339,B04,BLK 101,1.306739955,103.9344699
20127.69952,39600.51444,44011,B25,OPP THE LINEAR,1.198300207,103.9375504
26966.4008,26482.1007,14519,NIL,RESORTS WORLD AT SENTOSA,1.260149008,103.8196798
35077.5532,38542.2378,64231,B02,BLK 316,1.333501619,103.9280466
15652.5088,37252.1985,28561,B04,BLK 402,1.157828889,103.9164493
35810.9364,32258.7605,92179,NIL,AFT DUKU RD,1.34013561,103.8715861
30424.0749,33399.6164,50239,B03,S'PORE INDIAN ASSN,1.291418571,103.8818364
32345.792,39500.4711,66429,B02,BLK 530,1.308796229,103.9366558
43864.4015,39971.6277,98151,B11,OPP RHONE-POULENC,1.412966063,103.940894
28990.3925,46425.7022,59199,B02,BLK 250,1.278447946,103.9988802
14919.10901,36560.841,21711,B16,CORPORATION ROAD,1.151196455,103.9102373
12547.712,39369.7854,31051,B02,PUSARA AMAN MQUE,1.129749586,103.9354748
26603.2484,28427.3897,14319,B01,BLK 28,1.256864817,103.8371588
13272.0343,43463.8631,32051,B27,AFT TRACK 11,1.136298555,103.9722598
29044.8522,30655.3068,13109,B05,UE SQ/BEF MOHD SULTAN RD,1.27894572,103.8571775
29941.0787,39582.7475,54441,B01,BLK 507,1.287048853,103.9373942
44058.8162,38908.2347,97079,B14,OPP ST. JOHN'S CRES,1.414724702,103.9313385
11757.106,39109.0471,31129,B39,AFT NIRVANA MEMORIAL GDN,1.122599708,103.9331318
28621.9054,34864.629,51039,B16,OPP S'PORE POLO CLUB,1.275120105,103.8949998
8312.507501,33326.9534,25321,B01,YCH DISTRIPK,1.091449258,103.88118
38739.7474,36729.2754,75241,B04,OPP TEMASEK POLY WEST G,1.366621746,103.9117571
18330.4588,37995.6045,43481,B05,BLK 315,1.182047115,103.9231296
29174.4489,40386.9005,55181,B11,OPP YIO CHU KANG STN,1.280115428,103.9446195
43276.9961,39059.8545,98049,B08,LOYANG VALLEY,1.407654155,103.9327007
18620.1781,33355.4428,20149,B18,BLK 408,1.184668278,103.8814376
27947.4684,30664.5394,13119,B03,OPP GREAT WORLD CITY,1.269021365,103.8572604
19308.4019,46284.6711,49129,B08,LIP GUAN IND,1.190887831,103.9976076
27498.5973,42221.2673,55281,B09,AFT SLE,1.264958878,103.9611012
30228.0602,39792.2793,54471,B16,OPP BLK 538,1.28964413,103.939277
30460.025,31731.1879,7589,B01,CH OF OUR LADY OF LOURDER,1.291743935,103.8668449
18271.83731,41071.60755,44541,B03,NORTHVALE CONDO,1.181515926,103.9507675
28106.7407,37248.8986,53041,B05,BEF THOMSON RIDGE,1.270460535,103.9164231
30900.6143,34184.8668,52129,B01,BLK 29,1.295728079,103.8888923
28394.0945,41608.689,55269,B06,OPP BULLION PK,1.273057689,103.9555974
40171.2228,40074.2973,77201,B15,AFT BLK 601,1.379566298,103.941815
28696.2019,30905.6448,13099,B07,BFE AA CTR,1.275792627,103.8594269
29611.7935,39631.3936,54341,B09,OPP BLK 504,1.2840709,103.9378312
23815.8147,45456.028,46999,B16,Opp Blk 589,1.231651596,103.9901645
17711.8648,41158.9768,45249,B12,BLK 511A,1.176451705,103.9515524
25804.2969,47710.1367,58389,B04,OPP BLK 469B,1.249633374,104.0104193
42206.48561,39570.20891,78229,B05,,1.397972658,103.9372862
18537.1195,36622.9356,43389,B04,OPP BLK 102,1.183916456,103.9107961
20791.5202,38551.9068,43869,NIL,BEF DAIRY FARM EST NTH GATE,1.204303909,103.9281287
29685.0767,36697.8614,53221,B03,BLK 115,1.284734595,103.9114723
41753.5612,39117.7377,78079,B01,BLK 429,1.393876756,103.9332202
19592.60663,40732.50477,44051,B03,AFT HEAVY VEH PK,1.193460613,103.9477212
18277.54044,31704.37723,29069,B24,AFT PANDAN RD,1.1815698,103.8666026
19917.86452,40633.28182,44791,B01,WEST VIEW PRI SCH,1.196402165,103.9468298
19260.399,44399.597,45109,B24,BEF JLN BUMBONG,1.190454674,103.9806701
43448.1858,36655.9579,97181,B07,SEAMAP,1.409203157,103.9110997
20882.639,31904.183,17121,B10,BLK 610,1.205129387,103.8683982
32966.3962,37282.1678,63019,B18,AFT S'GOON SHOP CTR,1.314409495,103.9167235
32413.2465,42264.0948,68049,B10,OPP JLN TARI LILIN,1.309405109,103.9614883
27495.9732,45765.4668,59111,B04,BLK 701,1.264933372,103.9929469
29866.1555,39830.2267,54351,B18,NANYANG POLY,1.286371183,103.9396179
40171.1257,33661.4715,84071,B10,BLK 71,1.379567362,103.8841911
36469.1928,44004.6701,65119,B24,OPP PUNGGOL 17TH AVE,1.346084681,103.9771302
18981.4318,43594.9864,49011,B01,OPP KIM HOCK CORP PTE LTD,1.187932178,103.9734405
20238.0935,35702.2758,42209,B01,AFT TOH TUCK RISE,1.199299687,103.9025243
20275.0866,35729.7884,42201,B02,BEF TOH TUCK RISE,1.199634234,103.9027716
18475.0507,42817.7737,45411,B05,OPP BLK 670,1.183353001,103.966457
37201.1654,35034.8483,84501,B31,CHRIST CH,1.352707819,103.8965312
24485.5572,32069.5136,11071,B11,BLK 97,1.237712905,103.8698841
23639.1408,46737.0051,46399,B05,AFT 888 PLAZA,1.230053119,104.0016743
29664.0216,35575.9197,52221,B01,OPP JACKSON SQ,1.28454447,103.9013912
35093.9114,34598.7613,71141,B06,BLK 3023,1.333650672,103.8926122
39558.2506,37559.5741,75131,B08,BET BLKS 701/702,1.374023732,103.9192182
29319.2072,37780.9073,53389,B04,OPP BISHAN NTH SHOP MALL,1.281425485,103.9212038
15285.3877,34235.974,21171,B01,OPP CORPORATION PL,1.154509442,103.8893486
18881.2891,40389.008,44291,B05,OPP CHOA CHU KANG POLYCLINIC,1.187027842,103.9446346
13369.7057,42928.6673,32049,B30,AFT LP 161,1.137182088,103.9674512
34126.7449,37195.7699,63299,B01,BLK 115,1.324903293,103.9159475
7103.205397,34411.2593,25069,B06,MAYFRAN GROUP,1.080512572,103.8909221
41672.0435,35045.711,96029,B06,EXPO HALLS 1/2/3,1.393140816,103.8966299
14044.7065,46138.5663,34011,B09,OPP LIM CHU KANG LANE 4,1.143285047,103.9962921
37209.13659,41785.0176,65239,B01,,1.352777555,103.9571857
18296.8735,36347.5338,43691,B01,BLK 190,1.181743824,103.9083216
40958.6433,39578.1657,77009,NIL,PASIR RIS INT,1.386687636,103.9373572
31677.41619,34526.94109,60089,B01,OPP ST ANDREW'S JNR SCH,1.302753128,103.8919661
17940.4638,34684.96289,28239,B09,OPP JURONG TOWN HALL,1.178520944,103.8933832
19610.9902,36830.3867,43169,B02,BLK 254,1.19362811,103.9126604
20343.3515,31841.7113,17041,B07,BLK 726 CLEMENTI WEST MKT,1.200252266,103.8678368
16915.6809,32260.0536,29019,B07,SANMINA-SCI,1.169253549,103.8715952
11554.026,34429.5925,23159,B15,AFT FIFTH LOKYANG RD,1.120764262,103.8910876
28597.9226,29832.4654,6031,NIL,OPP BLK 13,1.274903903,103.8497839
27153.5803,33502.9871,40229,B08,STEVENS CT,1.261841357,103.8827647
19388.8929,43907.5695,45099,B22,AFT JLN BUMBONG,1.191616959,103.9762493
28313.1325,40463.9762,55019,B49,THE CALROSE,1.272325969,103.9453117
41772.2219,35932.45399,96299,B04,,1.394046564,103.904598
39074.5541,40009.4128,77339,B05,AFT TPE,1.369648463,103.9412315
10252.4977,34797.7954,24049,B13,PASIR LABA CAMP,1.108993621,103.8943956
30500.0909,34210.2008,52499,NIL,ST MICHAEL'S TER,1.292105883,103.8891198
31402.5167,44553.5571,68141,B11,OPP AIRPORT PAX TER BLDG,1.300263312,103.9820596
20623.6293,30693.3463,17019,B02,VARSITY PARK,1.202787112,103.8575186
39765.4596,35053.3708,84259,B01,BLK 88,1.375898363,103.8966982
24635.9797,47055.6037,47609,B10,OPP BLK 793,1.23906796,104.0045375
24577.75011,34577.28957,41071,B31,OPP NATL JC,1.238546256,103.8924171
34882.1173,39675.7314,64421,B07,BLK 421,1.331733754,103.9382315
18229.1625,34959.5202,28051,0,After Jurong East St. 11,1.18113178,103.8958502
18211.4575,40419.649,44489,B04,BLK 220,1.180970116,103.9449097
27988.51728,39342.57194,56241,B03,ST NICHOLAS GIRLS',1.269390687,103.9352354
29879.1303,34816.6275,52509,B02,OPP TOA PAYOH SWIM CPLX,1.28649001,103.8945687
42337.8187,39681.416,78129,B08,OPP BLKS 232/233,1.399160341,103.9382856
35007.9996,40957.502,67201,B02,BLK 206A,1.332871666,103.949749
25427.81446,34110.27808,41049,B18,OPP CORONATION PLAZA,1.24623403,103.888221
33074.027,40096.2924,66489,B02,BLK 969,1.315381889,103.9420098
25482.0122,49776.1909,47119,B01,AFT SENOKO WAY,1.246717435,104.0289831
23514.4434,31359.9629,18179,B07,OPP WEYHILL CL,1.228930571,103.8635085
27118.6473,28513.1315,14381,B02,BLK 109,1.261525904,103.8379292
25721.74469,28025.02197,14151,B07,OPP CHR COMMUNITY CHAPEL,1.248892808,103.8335434
36020.241,34495.26146,72011,B05,BLK 322,1.342028087,103.8916824
38866.632,37034.3525,75109,B01,BLK 888,1.367769153,103.9144985
39243.0687,36884.4495,75081,B04,BLK 831,1.371173554,103.9131516
26197.7523,42455.5719,57011,B37,OPP NESSEA CLUB,1.253194415,103.9632059
18797.8139,38611.4632,43649,B03,HOMETEAMNS,1.186273523,103.9286632
29626.77712,38403.26659,54081,B07,TECK GHEE CT,1.284206836,103.926796
43416.9887,40767.3409,98199,B01,OPP ADMIRALTY INTL,1.408919487,103.9480439
40242.3237,33694.9704,84079,B09,BLK 45,1.380211244,103.8844921
30657.9698,31414.2691,1139,B11,PARKVIEW SQ,1.293534114,103.8639972
18749.1466,44995.5598,49059,B10,AFT LCS OPTIROC PTE LTD,1.185830807,103.9860246
18939.1348,43931.702,49029,B04,OPP WHYE HUP DEVT & CONSTRUCTION,1.187549503,103.9764659
21239.93878,46230.16198,46511,B01,MARSILING PR SCH,1.208355941,103.9971189
34089.4137,40390.9387,64629,B07,OPP BLK 565,1.324564553,103.9446578
45127.5474,41132.859,99139,B01,BLK 5,1.424388964,103.9513292
28718.99999,29948.6523,6039,B01,BLK 8,1.275998878,103.8508279
14753.36407,39522.17224,30011,B24,,1.14969667,103.9368447
27313.0047,29202.1461,10079,B06,BLK 201,1.263283586,103.8441202
30499.7896,39737.7959,54489,B13,ANG MO KIO ITE,1.292101572,103.9387876
17937.7652,31875.9843,29051,B21,OPP CALTEX S'PORE,1.178496972,103.8681445
17970.32978,46673.4775,49149,B07,BEF FISHING GROUND A,1.178786607,104.0011003
11660.1958,34636.634,23061,B08,AFT KIAN TECK RD,1.121724388,103.8929478
36189.7934,32956.1936,83169,B06,BEF STILL RD,1.34356175,103.877853
13402.41,44550.4136,33019,B20,B20 LIM CHU KANG RD,1.137477136,103.9820224
13489.1387,36485.6997,22419,B01,S'PORE POWER SUB-STN,1.138264321,103.9095618
26100.12644,27878.35037,14139,B06,BEF SEAH IM RD,1.25231476,103.8322255
38308.5374,33506.6439,83271,B04,AFT SWAN LAKE AVE,1.362722814,103.8827995
7071.399597,34423.3399,25061,B05,TOSHIBA CHEMICAL S'PORE,1.080224929,103.8910306
28808.7735,32992.2897,40121,B01,OPP NEWTON LIFE CH,1.276810424,103.8781761
18827.4208,46268.5195,49171,B02,SEOW WEE TRADING,1.18653803,103.9974622
29034.2075,40166.5276,55199,B01,BLK 645,1.278847222,103.9426393
12845.6002,35891.3126,22231,B01,BLK 639,1.13244452,103.9042212
32696.1859,39543.4653,66439,B04,BLK 504A CP,1.311965046,103.9370422
19758.1068,36532.0158,43199,B04,CH OF ST MARY,1.194958657,103.9099795
41118.5705,36769.8308,76291,B01,OPP BLK 280,1.388134939,103.9121223
27269.77042,31266.67992,13171,B03,LUCKY TWR,1.262892446,103.8626707
42341.78599,39253.54699,78209,B03,BLK 242,1.399196389,103.9344408
24043.3591,46796.4932,46769,B03,BLK 666,1.233708679,104.002209
28122.52352,41177.20427,55371,B05,AFT LENTOR ST,1.270601884,103.9517203
24777.549,32811.1131,11099,B10,OPP TULIP GDN,1.240353476,103.8765476
10848.42509,32457.79751,23249,B10,BEF BENOI RD,1.114383346,103.8733712
30379.2851,35144.8529,52301,NIL,BLK 35,1.291013159,103.8975181
35037.6295,32416.9291,82129,B04,TG KATONG SEC SCH,1.333142075,103.8730072
30938.1721,35466.2769,52399,B04,BLK 231,1.296067458,103.9004063
17150.2969,36669.5456,28111,B01,AFT BT BATOK RD,1.171374508,103.9112146
32295.2964,39037.7986,66309,B05,BLK 112,1.308339734,103.9324984
24414.9544,32611.9555,11231,B09,AFT ESTORIL MANS,1.237074326,103.8747581
25441.889,28374.5986,14359,B01,BLK 50,1.246361888,103.8366844
34500.2962,39268.1071,64549,B03,,1.328280858,103.9345687
26527.923,27608.76114,14129,B04,HARBOURFRONT STN,1.256183601,103.8298032
17969.1402,52983.8165,46239,,LARKIN TER,1.178771831,104.0577986
11891.297,34432.2818,23169,B13,BEF KIAN TECK RD,1.123814424,103.8911118
11796.6184,35762.0751,27141,B04,BLK 920,1.122957921,103.9030598
24532.3882,28552.9515,15049,B21,OPP NOL BLDG,1.238136677,103.838287
28112.1466,44613.6422,59051,B05,BLK 790,1.270506429,103.9825978
45141.1331,37567.869,95109,NIL,CHANGI AIRPORT PTB3,1.424513255,103.9192946
25213.8096,29858.0977,10139,B16,BLK 1,1.244299167,103.8500141
24026.763,46417.3817,46851,B01,BLK 664,1.233558806,103.9988026
28022.93569,30060.05189,6081,B03A,BLK 94,1.269703909,103.8518289
27459.8309,48059.7032,58051,B29,BEF SEMBAWANG CC,1.264605157,104.0135613
28770.5746,29184.2631,5069,B09A,OUTRAM PK STN,1.276465338,103.8439596
28558.4075,28880.8763,10021,B05,BLK 3,1.274546583,103.8412336
43207.59177,36404.57394,97179,B06,SATS CATERING,1.407027388,103.9088407
13298.9963,32878.8388,22049,B04,BEF TG KLING RD,1.136545418,103.8771545
23189.7037,33722.7358,11321,B08,OPP REGENT VILLA,1.225993413,103.8847385
29417.7346,35400.3626,52191,B04,BLK 140,1.28231718,103.8998137
5398.730198,30173.1412,26409,NIL,MULTICO,1.06509836,103.8528436
19233.7559,36745.5547,43171,B10,BLK 229,1.190216558,103.9118981
13018.7647,33898.8624,22039,B17,MARKONO HOLDINGS,1.134010945,103.8863193
27511.1446,31875.4256,9111,B03,OPP FOUR SEASONS HOTEL,1.265075281,103.8681405
40654.6565,33613.4453,84681,B14,BLK 163,1.383940249,103.8837596
20322.784,34284.2419,12209,B02,OPP LOGISHUB @ CLEMENTI,1.200065893,103.8897832
20749.14107,32464.33838,16891,B01,OPP BLK 420A,1.203922009,103.8734312
7066.044198,33080.8437,26031,B05,HIAP SENG ENGRG LTD,1.080176703,103.8789686
24555.5705,31215.7551,11151,B07,BLK 42,1.238346176,103.8622129
38877.961,38284.9186,75299,B06,BEF TAMPINES AVE 9,1.367871199,103.9257357
24740.6026,30404.2145,11551,B03,TIONG GHEE TP,1.240019612,103.854921
13170.0317,43701.2105,32061,B25,OPP LP 173,1.135375977,103.9743923
36909.7599,39839.9992,64181,B21,BEF TPE,1.350070938,103.9397084
18930.7621,36515.3001,43741,B04,BT VIEW SEC SCH,1.187476448,103.9098291
18661.66219,35426.36545,28661,B07,MORI SEIKI,1.185043058,103.9000449
26141.09977,48016.79079,58329,B02,BLK 474,1.252679099,104.0131749
20060.9174,37519.549,43249,B07,HILLVIEW APTS,1.197696905,103.9188527
14513.7731,36172.6734,21409,B03,BLK 191,1.147530831,103.9067496
40815.28034,39079.51638,77341,B02,OPP BLK 569,1.385391308,103.9328764
39142.163,32619.0179,93041,B17,HUA XIN CT,1.370261976,103.8748237
39401.6392,32955.2158,94019,B08,OPP EVERGREEN AVE,1.372608531,103.8778447
28305.3709,36036.6724,51071,B21,MACRITCHIE RESERVOIR,1.272257205,103.9055309
27626.1622,46246.619,59121,B20,BLK 121,1.266110479,103.9972703
44238.5836,41055.6427,99079,B02,AFT OLD PIER RD,1.416349549,103.9506349
22991.06,32296.254,11199,B02,BLK 15,1.224197165,103.8719212
44142.016,41066.255,99071,B01,AFT OLD PIER RD,1.415476224,103.9507302
27201.3057,30451.6612,10519,B01,BLK 4,1.262273348,103.8553475
12985.9236,35702.4873,22539,B04,JURONG WEST PR SCH,1.133713598,103.9025246
39747.521,35074.1712,84251,B02,BLK 99,1.375736127,103.8968851
10335.2163,34418.5276,24149,B04,IND SVCS PTE LTD,1.109741769,103.8909879
